gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1450648035																										25836826										CC0_1_0			2017-01-27T15:20Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25836826				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				bf252485-ffa9-444c-a075-80faac8837e1	MAJCTC00534		M. Andrew Johnston					ADULT						S1-D5																	2016-06-07T02:00Z		159		2016	6	7	7.VI.2016															US	Nevada	Mineral		Teel's Marsh, Dunes; 38.211 -118.307		1500m						38.211	-118.307									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1500.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648034																										23780688										CC0_1_0			2016-11-28T19:25Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23780688				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				92876c94-ad76-4a59-a301-de660012bae9	MAJC0003057		K.W. Brown																												1966-09-06T01:00Z		249		1966	9	6	IX-6-66															US	California	San Bernardino		10 mi. E Phelan		3550'						34.4271	-117.3996									Andrew Johnston			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes giganteus Mannerheim, 1843								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		giganteus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1082.0						IDENTIFIED_DATE_UNLIKELY		true	false	8666817	1	54	216	1470	7857	4724278		8666817	Eleodes giganteus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648033																										23778981										CC0_1_0			2016-11-18T20:05Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23778981				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				d7da4146-e0b5-42fe-84d1-304f028cdeb3	MAJC0002984		G.R. Noonan					ADULT																							1964-09-07T01:00Z		251		1964	9	7	IX-7-1964															US	Arizona	Cruz County		Madera Canyon, Santa Rita Mountains								31.825918	-110.774807	301.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648032																										23778208										CC0_1_0			2016-11-17T20:01Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23778208				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				209441a3-67ad-40bd-b24e-303f764d5aff	MAJC0002912	532	Ernest Anderson					ADULT																							2000-06-03T02:00Z		155		2000	6	3	3 June 2000															US	Oregon	Harney		Harney Lake, 42 km S Burns		1100m						43.208467	-119.054103	33702.0								Andrew Johnston			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1100.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY	STILLIMAGE	true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648031																										23524377										CC0_1_0			2016-09-28T18:55Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23524377				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				f4df098d-98bb-4b59-bb93-92a46b08468b	MAJC0002399		M. Andrew Johnston					ADULT																							1970-06-27T01:00Z		178		1970	6	27	27-June-70															US	Arizona	Pima County		Madera Canyon, Sta Rita Mts								31.725088	-110.880087	3036.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648030																										23602432										CC0_1_0			2016-10-17T18:52Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23602432				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				2f1543d1-c779-4f38-ae6e-6e861a1907bc	MAJC0002540		E.I. Schlinger					ADULT																							1967-08-17T01:00Z		229		1967	8	17	VIII-17-1967															US	Arizona	Cochise County		Bearfoot Park, Chiricahua Mountains								31.929812	-109.382285	301.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes arcuata Casey								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		arcuata		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_FUZZY;IDENTIFIED_DATE_UNLIKELY		true	false	9198160	1	54	216	1470	7857	4724278		9198160	Eleodes arcuata	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648029																										23781342										CC0_1_0			2016-11-29T17:31Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23781342				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				eeb3e19a-ab9c-4bcc-a1fc-8c10634feed2	MAJC0002309		F.W. Skillman; M.J. Skillman					ADULT																							2015-08-12T02:00Z		224	206	2015	8	12	12-VIII-2015															US	New Mexico	San Juan		Navajo Lake State park Campground								36.8243	-107.6309									Andrew Johnston			Google Earth																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes nigrinus LeConte, 1858								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nigrinus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							IDENTIFIED_DATE_UNLIKELY		true	false	8127965	1	54	216	1470	7857	4724278		8127965	Eleodes nigrinus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648028																										23685878										CC0_1_0			2016-10-28T18:15Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23685878				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				dd7b29bb-346a-49fe-9395-5758d080e44b	MAJC0002707		Fred G. Andrews; M.S. Wasbauer					ADULT											pit trap												1970-06-13T01:00Z		164		1970	6	13	VI-13-1970															US	California	Kings County		4.8 mi West Kettleman City								36.008256	-120.047862	6236.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648027																										23740857										CC0_1_0			2016-11-07T17:23Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23740857				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				b863dea1-7850-499b-b4fe-614229eac462	MAJC0002794		M. Andrew Johnston					ADULT																							2014-06-07T02:00Z		158		2014	6	7	7.VI.2014															US	Arizona	Maricopa County		Sunflower		3440 ft						33.86911	-111.46495									Dylan Cooper			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1049.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648026																										25839793										CC0_1_0			2017-01-27T16:15Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25839793				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				24b79025-fbc0-49af-82c1-6fcaed64ac15	MAJCTC00604		M. Andrew Johnston; F. W. Skillman					ADULT						B1-A7																	2016-06-22T02:00Z		174		2016	6	22	22.VI.2016															US	Wyoming	Big Horn		7 Miles South of Lovell		1250M						44.758	-108.317									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1250.0						IDENTIFIED_DATE_UNLIKELY		true	false	8329141	1	54	216	1470	7857	4724278		8329141	Eleodes hispilabris	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648025																										23777424										CC0_1_0			2016-11-16T19:34Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777424				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				9a821ffb-c7b6-44c0-aae6-b9bf5450a7d5	MAJC0002605		M. Andrew Johnston; F.W. SKillman				FEMALE	ADULT																							2016-06-24T02:00Z		176		2016	6	24	24.VI.2016															US	Utah	Uintah		Diamond Mountain WMA [Wildlife Management Area]		2280m						40.71	-109.204									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	2280.0						IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648024																										23522111										CC0_1_0			2016-09-20T03:35Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23522111				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				91e0dccc-a6bf-4527-b615-95e263fc6bd1	MAJC0002348		M. Andrew Johnston					ADULT																							2015-02-07T01:00Z		38		2015	2	7	7-II-2015															US	Arizona	Maricopa		Tonopah, Saddle Mountain		2300ft						33.446	-113.032									Andrew Johnston			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	701.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648023																										25838856										CC0_1_0			2017-01-26T22:50Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25838856				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				3ac1da9b-2e80-41ba-a7e0-775763ae8edd	MAJC0003130		M. Andrew Johnston																												2013-08-10T02:00Z		222		2013	8	10	10.VIII.2013															US	Arizona	Santa Cruz		12 km NE Nogales		1230m						31.3681	-110.806									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Argoporis alutacea Casey								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Argoporis		alutacea		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1230.0						IDENTIFIED_DATE_UNLIKELY		true	false	8864086	1	54	216	1470	7857	4723743		8864086	Argoporis alutacea	Argoporis		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648022																										23601621										CC0_1_0			2016-10-14T19:21Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23601621				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				bb11ee9a-25be-4c63-a168-b10b733c86ea	MAJC0002494		F.W. Skillman; M.J. Skillman					ADULT																							2015-08-12T02:00Z		224		2015	8	12	12-VIII-2015															US	New Mexico	San Juan County		Navajo Lake State Park Campground								36.801116	-107.692558	2289.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648021																										23779055										CC0_1_0			2016-11-20T17:41Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779055				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				74cbdf1b-a3ff-4a7a-b431-fdffd2e7fbdc	MAJC0003010	279	Derham Giuliani					ADULT																							1994-05-29T02:00Z		149		1994	5	29	29 May 1994															US	California	Mono County		White Mountains, Crooked Creek		3300m						37.492674	-118.131207	210.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	3300.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648020																										23649758										CC0_1_0			2016-10-21T20:22Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23649758				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				0f4e8d14-977e-4ac7-a658-65c2b6259a9a	MAJC0002665		K.W. Brown					ADULT																							1966-10-14T01:00Z		287		1966	10	14	X-14-66															US	California	San Diego County		8.2 miles North Scissors Crossing		3200 ft						33.21542	-116.475294	11700.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	975.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648019																										25851601										CC0_1_0			2017-02-09T19:01Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25851601				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				2e941357-3c26-433a-9c8f-50de8bdbdf88	MAJCTC00653		M. Andrew Johnston					ADULT						B2-A6																	2014-08-30T02:00Z		242		2014	8	30	30-VIII-2014															US	Utah	Kane		9 kilometers Southeast of Mount Carmel Junction		5600ft						37.1652	-112.6774																																				M. Andrew Johnston	2017-01-01T01:00Z												Embaphion glabrum Blaisdell								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Embaphion		glabrum		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1707.0						IDENTIFIED_DATE_UNLIKELY		true	false	9095606	1	54	216	1470	7857	4577585		9095606	Embaphion glabrum	Embaphion		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648018																										23686032										CC0_1_0			2016-10-28T19:20Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23686032				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				b008e6f0-8237-4b37-98e4-c0dd2ac6fd5f	MAJC0002745		T.R. Haig					ADULT																							1969-05-21T01:00Z		141		1969	5	21	V-21-1969															US	California	Kern County		Mojave								35.05247	-118.173964	11483.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648017																										25836823										CC0_1_0			2017-01-27T15:20Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25836823				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				ad046fa6-96f0-439e-9047-aee2cc183da1	MAJCTC00533		M. Andrew Johnston					ADULT						S1-D4																	2014-06-29T02:00Z		180		2014	6	29	29-VI-2014															US	Arizona	Coconino		5 miles East Fredonia on US89A								36.9224	-112.4467									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648016																										23777699										CC0_1_0			2016-11-17T00:37Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777699				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				9d86d9f9-3a29-45de-86ad-eb22701b92a7	MAJC0002861		M. Andrew Johnston; F.W. Skillman																												2016-06-25T02:00Z		177		2016	6	25	25.VI.2016															US	Utah	Grand		Dubinky Well, Dunes		1600m						38.693	-109.881									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1600.0						IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648015																										23524529										CC0_1_0			2016-09-28T20:26Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23524529				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				9bb7b485-6247-4563-94f5-fcd8eb855406	MAJC0002445		G. Ballmer; K. Brown					ADULT																							1965-07-31T01:00Z		212		1965	7	31	VII-31-65															US	Arizona	Cruz County		Madera Canyon, Santa Rita Mountains								31.825918	-110.774807	301.0								Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes arcuata Casey								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		arcuata		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_FUZZY;IDENTIFIED_DATE_UNLIKELY		true	false	9198160	1	54	216	1470	7857	4724278		9198160	Eleodes arcuata	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
