gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1305861294																										23228184													2016-09-07 15:39:43			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228184				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				0c6a184f-3880-409d-b5e3-a24d93078cfc	MAJC0002196		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861293																										23228225													2016-09-07 15:57:09			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228225				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				acb42595-aef6-4914-8541-7741f9a46118	MAJC0002187		M. Andrew Johnston					Adult																								2013-08-07		219		2013	8	7	7.VIII.2013		Headlamping													USA		Arizona	Pinal County		4 km Northeast of Superior, Oak Flat Campground		1198		1198m								33.3075	-111.0511	WGS84				33.3075, -111.05111								Andrew Johnston			Label																								M. Andrew Johnston	2014												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861292																										23228183													2016-09-07 15:39:23			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228183				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				b56a3187-1e48-4e6b-87de-b46cd5144a1b	MAJC0002166		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861291																										23228181													2016-09-07 15:38:44			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228181				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				c9ceb9f4-5a45-45e2-a7b8-c7b66202014f	MAJC0002195		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861290																										23228021													2016-09-06 23:24:19			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228021				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				a590194c-f91d-47b7-87fe-86f586f8a6f1	MAJC0002139	40	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861289																										23226976													2016-11-29 13:26:00			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23226976				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				989d4e31-3be2-42de-ab9d-77c57a335803	MAJC0002117		M. Andrew Johnston					Adult																								2014-08-30		242		2014	8	30	30-VIII-2014															USA		Utah	Kane County		dunes 9km Southeast of Mount Carmel Junction		1707		5600ft								37.1652	-112.6774	WGS84				37.1652, -112.6774								Andrew Johnston			Label																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861288																										23228197													2016-09-07 15:44:30			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228197				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				ab87fab5-d02b-476c-a16a-a90639ae637e	MAJC0002174		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861287																										23228013													2016-09-06 22:51:41			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228013				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				b518deaf-6ccc-4a5f-bf93-70cfce60cfd2	MAJC0002131		M. Andrew Johnston					Adult																								2013-08-07		219		2013	8	7	7.VIII.2013		Headlamping													USA		Arizona	Pinal County		4km Northeast of Superior, Oak Flat Campground		1198		1198m								33.3075	-111.0511	WGS84				33.3075, -111.0511								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes nitidus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nitidus				Casey, 1891					
1305861286																										23228176													2016-09-07 15:35:15			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228176				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				1d302b1d-4fce-42f3-b5ff-7f7362439d0b	MAJC0002194		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861285																										23228027													2016-09-06 23:29:31			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228027				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				2b3c5d70-5363-473b-a1cb-f2e7a606b97a	MAJC0002145	66	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861284																										23228173													2016-09-07 15:32:17			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228173				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				ded6db29-2690-4877-b2ad-b110ee264fa7	MAJC0002192		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861283																										23228172													2016-09-07 15:26:09			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228172				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				60e0f277-d2e9-4d60-b855-b7d21a71c823	MAJC0002191		M.A. Johnston					Adult																								2016-06-11		163		2016	6	11	11.VI.2016															USA		Idaho	Fremont County		St Anthony dunes		1650		1650m								44.0741	-111.8747	WGS84				44.0741 -111.8747								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861282																										23228015													2016-09-06 22:55:33			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228015				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				3292c3c4-5898-4002-b677-83f97988ad88	MAJC0002133		M. Andrew Johnston					Adult																								2014-06-13		164		2014	6	13	13.VI.2014															USA		Arizona	Pinal County		Peppersauce Canyon, 6 mi. Southeast of Oracle												32.537	-110.72	WGS84				32.537, -110.720								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes nitidus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nitidus				Casey, 1891					
1305861281																										23228032													2016-09-06 23:33:58			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228032				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				490f0f94-2f47-4906-9594-640146fdebbc	MAJC0002150	58	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861280																										23228190													2016-09-07 15:41:57			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228190				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				75a34ca2-0445-4d70-ae0a-c587fcb34920	MAJC0002198		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861279																										23226969													2016-09-06 19:55:22			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23226969				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				13287bac-4fbb-4b55-978d-d2bcacb730e9	MAJC0002110		M. Andrew Johnston					Adult																								2014-06-29		180		2014	6	29	29-VI-2014															USA		Arizona	Coconino County		5 mi. East of Fredonia, US89A												36.92245	-112.44673	WGS84				36.92245, -112.44673								Andrew Johnston			Label																								M. Andrew Johnston	2014												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861278																										23228025													2016-09-06 23:27:22			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228025				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				6b7a979b-34a9-4571-99f0-13ef088056b2	MAJC0002143		Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes nitidus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nitidus				Casey, 1891					
1305861277																										23228030													2016-09-06 23:32:17			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228030				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				35d96010-5984-48d5-b975-579d4a7bbf1a	MAJC0002148	63	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861276																										23228188													2016-09-07 15:40:48			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228188				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				80d70580-9a74-46b1-b926-5859b6d675ce	MAJC0002169		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861275																										23228035													2016-09-06 23:37:23			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228035				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				66847731-d11c-426d-9743-c9047fe2338f	MAJC0002153	54	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861274																										23228037													2016-09-06 23:38:57			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228037				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				15262ee5-161b-488e-8906-1072866a86d9	MAJC0002155	39	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861273																										23228177													2016-09-07 15:35:48			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228177				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				c39b4b0b-ae05-45df-b66d-e2a93cdef0ac	MAJC0002162		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861272																										23228020													2016-09-06 23:20:54			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228020				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				83f0cbe4-c5e2-429e-94b4-153d74c81b7a	MAJC0002138	666	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
